Change,Description,MultipleCompulsory,Department,Number,Grade,Class,Name,Url,Credit,YearSemester,CompulsoryElective,Restrict,Select,Selected,Remaining,Teacher,Room,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Context,Programs,EMI
,,,生技醫藥碩,IBPS603,2,不分班,科技論文寫作,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=IBPS603&Crsname=科技論文寫作,2,期,必,50,0,0,50,余靈珊,,,,,,,,,《講授類》 ※英語授課,,1
,,,精準醫學碩,IPM501,1,不分班,書報討論（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=IPM501&Crsname=書報討論（一）,1,期,必,50,0,0,50,楊佳寧,,,,,,,,,《講授類》,,0
,,,精準醫學碩,IPM505,0,不分班,生醫資訊處理實務,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=IPM505&Crsname=生醫資訊處理實務,3,期,選,50,0,0,50,馮已榕,,,,,,,,,《講授類》 醫師科學家微學程,'醫師科學家微學程',0
,,,精準醫學碩,IPM506,0,不分班,進階生物醫學統計學,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=IPM506&Crsname=進階生物醫學統計學,3,期,選,50,0,0,50,馮已榕,,,,,,,,,《講授類》 ※英語授課醫師科學家微學程,'醫師科學家微學程',1
,,,精準醫學碩,IPM508,0,不分班,蛋白質分子模擬專題研究（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=IPM508&Crsname=蛋白質分子模擬專題研究（一）,3,期,選,50,0,0,50,楊佳寧,,,,,,,,,《獨立研究》,,0
,,,精準醫學碩,IPM510,0,不分班,細胞訊息傳遞及藥物設計,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=IPM510&Crsname=細胞訊息傳遞及藥物設計,3,期,選,50,0,0,50,楊佳寧,,,,,,,,,《講授類》 ※英語授課,,1
,,,精準醫學碩,IPM511,0,不分班,醫療數據分析專題研究（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=IPM511&Crsname=醫療數據分析專題研究（一）,3,期,選,50,0,0,50,馮已榕,,,,,,,,,《獨立研究》,,0
,,,精準醫學碩,IPM513,1,不分班,創新精準醫學導論,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=IPM513&Crsname=創新精準醫學導論,3,期,必,50,0,0,50,楊佳寧,,,,,,,,,《講授類》 ※英語授課醫師科學家微學程生物技術學程,"'醫師科學家微學程', '生物技術學程'",1
,,,精準醫學碩,IPM514,0,不分班,臨床醫學導論,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=IPM514&Crsname=臨床醫學導論,2,期,選,50,0,0,50,劉景寬,,,,,,,,,《講授類》 基礎醫學數位微學程,'基礎醫學數位微學程',0
,,,精準醫學碩,IPM515,0,不分班,生物資訊學,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=IPM515&Crsname=生物資訊學,3,期,選,50,0,0,50,于松桓,,,,,,,,,《講授類》 ※英語授課醫師科學家微學程,'醫師科學家微學程',1
